"id","name","name_given","name_family","dob","gender","headshot","slug"
1234,"Wendy Forrest","Wendy","Forrest","","","",""
2796,"Wendy Gorchinsky","Wendy","Gorchinsky","","","",""
8010,"Yvon Coté","Yvon","Coté","","","",""
7894,"Yvon Dodier","Yvon","Dodier","","","",""
4769,"W. Paul McCrossan","W. Paul","McCrossan","","","",""
402,"Vivian Barbot","Vivian","Barbot","1941-07-07","F","polpics/402.jpg",""
3961,"Wade McKinley","Wade","McKinley","","","",""
1087,"Wayne McKay","Wayne","McKay","","","",""
7956,"Warren Allmand","Warren","Allmand","","M","polpics/7956.jpg",""
5829,"Vince Mac Lean","Vince","Mac Lean","","","",""
882,"Wendy Menzies","Wendy","Menzies","","","",""
4382,"Wendy Panagopoulos","Wendy","Panagopoulos","","","",""
8299,"Wendy Priesnitz","Wendy","Priesnitz","","","",""
1463,"Wendy Walker","Wendy","Walker","","","",""
4658,"Wendy Young","Wendy","Young","","","",""
1395,"Wendy Yuan","Wendy","Yuan","","","",""
2001,"Werner Gisler","Werner","Gisler","","","",""
2607,"Werner Keller","Werner","Keller","","","",""
833,"Wes Penner","Wes","Penner","","","",""
2184,"Wesley Owen Whiteside","Wesley Owen","Whiteside","","","",""
2427,"Wesley Weese","Wesley","Weese","","","",""
1184,"Wess Dowsett","Wess","Dowsett","","","",""
5590,"Wilf Hurd","Wilf","Hurd","","","",""
4723,"Wilfred Szczesny","Wilfred","Szczesny","","","",""
1622,"Will Arlow","Will","Arlow","","","",""
2078,"Will Hansma","Will","Hansma","","","",""
1703,"Will Morin","Will","Morin","","","",""
6926,"Will Offley","Will","Offley","","","",""
5908,"Willem Hanrath","Willem","Hanrath","","","",""
5495,"William Alexander Cameron","William Alexander","Cameron","","","",""
4851,"William Angus Millar","William Angus","Millar","","","",""
6061,"William Ayling","William","Ayling","","","",""
5076,"William Azeff","William","Azeff","","","",""
6369,"William Bill Haines","William Bill","Haines","","","",""
5311,"William Caton","William","Caton","","","",""
5065,"William F. Shaw","William F.","Shaw","","","",""
2878,"William Fayad","William","Fayad","","","",""
4298,"William H. Parker","William H.","Parker","","","",""
1252,"William Hogg","William","Hogg","","","",""
7236,"William J. Sparling","William J.","Sparling","","","",""
4832,"William J. Stairs","William J.","Stairs","","","",""
2036,"William Jonsson","William","Jonsson","","","",""
5288,"William Lorenson","William","Lorenson","","","",""
1478,"William Munsey","William","Munsey","","","",""
4651,"William Norman Amos","William Norman","Amos","","","",""
6860,"William Robert Ayling","William Robert","Ayling","","","",""
4496,"William Schleich","William","Schleich","","","",""
4026,"William Turkel","William","Turkel","","","",""
3353,"William Ubbens","William","Ubbens","","","",""
7947,"William-John Apostol","William-John","Apostol","","","",""
7510,"Willie Dunn","Willie","Dunn","","","",""
4669,"Willie Lambert","Willie","Lambert","","","",""
5290,"Willy Blomme","Willy","Blomme","","","",""
7063,"Wilmot F. Ross","Wilmot F.","Ross","","","",""
1237,"Wilson Saintelmy","Wilson","Saintelmy","","","",""
7670,"Winnie Ng","Winnie","Ng","","","",""
4314,"Winston Gamblin","Winston","Gamblin","","","",""
3250,"Wynanne Downer","Wynanne","Downer","","","",""
6060,"Wynne Hartviksen","Wynne","Hartviksen","","","",""
2819,"Xavier Rochon","Xavier","Rochon","","","",""
3620,"Xavier Trégan","Xavier","Trégan","","","",""
2818,"Yan Lacombe","Yan","Lacombe","","","",""
8237,"Yanick Auer","Yanick","Auer","","","",""
6379,"Yanick Deschênes","Yanick","Deschênes","","","",""
7565,"Yann Patrice D'Audibert-Garcien","Yann Patrice","D'Audibert-Garcien","","","",""
5059,"Yannick Caron","Yannick","Caron","","","",""
2853,"Yannick Guénette","Yannick","Guénette","","","",""
5152,"Yannis Felemegos","Yannis","Felemegos","","","",""
2548,"Yaqoob Khan","Yaqoob","Khan","","","",""
6496,"Yas Etessam","Yas","Etessam","","","",""
8226,"Yohan Nolet","Yohan","Nolet","","","",""
3793,"Yolaine Savignac","Yolaine","Savignac","","","",""
3820,"Yolande Thibeault","Yolande","Thibeault","","F","",""
715,"Yonah Martin","Yonah","Martin","","","",""
1856,"Yonnel Bonaventure","Yonnel","Bonaventure","","","",""
2591,"Yurgo Alexopoulos","Yurgo","Alexopoulos","","","",""
2790,"Yvan Corriveau","Yvan","Corriveau","","","",""
8107,"Yvan Cousineau","Yvan","Cousineau","","","",""
2716,"Yvan Côté","Yvan","Côté","","","",""
7887,"Yvan Routhier","Yvan","Routhier","","","",""
6292,"Yves Baribeau","Yves","Baribeau","","","",""
5231,"Yves Beauregard","Yves","Beauregard","","","",""
2681,"Yves Bourassa","Yves","Bourassa","","","",""
3602,"Yves Desbois","Yves","Desbois","","","",""
6469,"Yves Duhaime","Yves","Duhaime","","","",""
7807,"Yves Décarie","Yves","Décarie","","","",""
6389,"Yves Désormeaux","Yves","Désormeaux","","","",""
2803,"Yves Jourdain","Yves","Jourdain","","","",""
2801,"Yves Laberge","Yves","Laberge","","","",""
1797,"Yves Le Seigle","Yves","Le Seigle","","","",""
3737,"Yves Mailly","Yves","Mailly","","","",""
8096,"Yves Marie Christin","Yves Marie","Christin","","","",""
1885,"Yves Mondoux","Yves","Mondoux","","","",""
926,"Yves Picard","Yves","Picard","","","",""
6301,"Yves Quinton","Yves","Quinton","","","",""
3603,"Yves Sabourin","Yves","Sabourin","","","",""
6446,"Yves Schelling","Yves","Schelling","","","",""
6315,"Yves St-Amant","Yves","St-Amant","","","",""
1668,"Yves Villeneuve","Yves","Villeneuve","","","",""
1806,"Yvon Breton","Yvon","Breton","","","",""
3591,"Will McFadden","Will","McFadden","","","",""
6299,"Yvan Bernier","Yvan","Bernier","","M","polpics/6299.jpg",""
8394,"Donna Profit","Donna","Profit","","","",""
172,"Yvan Loubier","Yvan","Loubier","1959-04-10","M","polpics/172.jpg",""
5266,"Yves Rocheleau","Yves","Rocheleau","","M","polpics/5266.jpg",""
4925,"Yvon Charbonneau","Yvon","Charbonneau","","M","polpics/4925.jpg",""
6832,"Will McMartin","Will","McMartin","","","",""
3747,"William R McCullock","William R","McCullock","","","",""
7751,"Wilbur MacDonald","Wilbur","MacDonald","","","",""
7154,"Yvon Joseph Thibault","Yvon Joseph","Thibault","","","",""
7417,"Yvon Turgeon","Yvon","Turgeon","","","",""
8325,"Yvon V. Boulanger","Yvon V.","Boulanger","","","",""
3569,"Yvonne Bobb","Yvonne","Bobb","","","",""
1720,"Yvonne Forbes","Yvonne","Forbes","","","",""
1307,"Zahia El-Masri","Zahia","El-Masri","","","",""
7169,"Zahid H. Tirmizi","Zahid H.","Tirmizi","","","",""
6693,"Zahid Makhdoom","Zahid","Makhdoom","","","",""
3822,"Zaid Mahayni","Zaid","Mahayni","","","",""
7771,"Zamba Mandala","Zamba","Mandala","","","",""
1989,"Zane Lewis","Zane","Lewis","","","",""
747,"Zeni Maartman","Zeni","Maartman","","","",""
3452,"Zeshan Shahbaz","Zeshan","Shahbaz","","","",""
1153,"Zoran Markovski","Zoran","Markovski","","","",""
2494,"Zoé Kunschner","Zoé","Kunschner","","","",""
1343,"Zoë Royer","Zoë","Royer","","","",""
1751,"Éléonore Mainguy","Éléonore","Mainguy","","","",""
2702,"Éric Cardinal","Éric","Cardinal","","","",""
5273,"Éric Cimon","Éric","Cimon","","","",""
2695,"Éric Dubois","Éric","Dubois","","","",""
826,"Éric Lefebvre","Éric","Lefebvre","","","",""
3667,"Éric St-Hilaire","Éric","St-Hilaire","","","",""
2850,"Érick Gauthier","Érick","Gauthier","","","",""
2645,"Étienne Morin","Étienne","Morin","","","",""
30,"Bill Blaikie","Bill","Blaikie","1951-06-19","M","polpics/30.jpg",""
131,"Art Hanger","Art","Hanger","1943-02-19","M","polpics/131.jpg",""
5235,"Alfonso Gagliano","Alfonso","Gagliano","","M","polpics/5235.jpg",""
3613,"Alain Boire","Alain","Boire","","M","polpics/3613.jpg",""
562,"Alexandra Mendes","Alexandra","Mendes","1963-11-03","F","polpics/562.jpg","alexandra-mendes"
574,"Andrew Kania","Andrew","Kania","1967-12-07","M","polpics/574.jpg","andrew-kania"
211,"Anita Neville","Anita","Neville","1942-07-22","F","polpics/211.jpg","anita-neville"
240,"Yasmin Ratansi","Yasmin","Ratansi","1951-01-04","F","polpics/240.jpg","yasmin-ratansi"
169,"Yves Lessard","Yves","Lessard","1943-01-02","M","polpics/169.jpg","yves-lessard"
259,"Andy Scott","Andy","Scott","1955-03-16","M","polpics/259.jpg",""
6510,"Allan Kerpan","Allan","Kerpan","","M","polpics/6510.jpg",""
4882,"Art Eggleton","Art","Eggleton","","M","polpics/4882.jpg",""
4830,"Ben Serré","Ben","Serré","","M","polpics/4830.jpg",""
3383,"Beth Phinney","Beth","Phinney","","F","polpics/3383.jpg",""
204,"Bob Mills","Bob","Mills","1941-07-28","M","polpics/204.jpg",""
3425,"Carolyn Parrish","Carolyn","Parrish","","F","polpics/3425.jpg",""
4501,"Allan Rock","Allan","Rock","","M","polpics/4501.jpg",""
61,"Brenda Chamberlain","Brenda","Chamberlain","1952-04-09","F","polpics/61.jpg",""
273,"Brent St. Denis","Brent","St. Denis","1950-05-27","M","polpics/273.jpg",""
3017,"Charlie Penson","Charlie","Penson","","M","polpics/3017.jpg",""
3132,"Chuck Cadman","Chuck","Cadman","","M","polpics/3132.jpg",""
98,"David Emerson","David","Emerson","1945-09-17","M","polpics/98.jpg",""
3028,"Dale Johnston","Dale","Johnston","","M","polpics/3028.jpg",""
7038,"Douglas Young","Douglas","Young","","M","polpics/7038.jpg",""
8395,"Carl Anthony Arnold","Carl Anthony","Arnold","","","",""
8396,"Guy Gallant","Guy","Gallant","","","",""
613,"Andrew Saxton","Andrew","Saxton","1964-03-11","M","polpics/613_1.jpg","andrew-saxton"
3097,"Darrel Stinson","Darrel","Stinson","","M","polpics/3097.jpg",""
406,"Dawn Black","Dawn","Black","1943-04-01","F","polpics/406.jpg",""
6526,"Derrek Konrad","Derrek","Konrad","","M","polpics/6526.jpg",""
7041,"Fernand Robichaud","Fernand","Robichaud","","M","polpics/7041.jpg",""
4818,"Elinor Caplan","Elinor","Caplan","","F","polpics/4818.jpg",""
4317,"Elsie Wayne","Elsie","Wayne","","F","polpics/4317.jpg",""
164,"Carole Lavallée","Carole","Lavallée","1954-01-23","F","polpics/164.jpg","carole-lavallee"
14,"Claude Bachand","Claude","Bachand","1951-01-03","M","polpics/14.jpg","claude-bachand"
197,"Dan McTeague","Dan","McTeague","1962-10-16","M","polpics/197.jpg","dan-mcteague"
449,"Daniel Petit","Daniel","Petit","1948-09-27","M","polpics/449.jpg","daniel-petit"
167,"Derek Lee","Derek","Lee","1948-10-02","M","polpics/167.jpg","derek-lee"
615,"Dona Cadman","Dona","Cadman","1950-07-09","F","polpics/615.jpg","dona-cadman"
170,"Yvon Lévesque","Yvon","Lévesque","1940-03-10","M","polpics/170.jpg","yvon-levesque"
8388,"Lorne Cudmore","Lorne","Cudmore","","","",""
4697,"Eugène Bellemare","Eugène","Bellemare","","M","polpics/4697.jpg",""
5767,"Fred Mifflin","Fred","Mifflin","","M","polpics/5767.jpg",""
6264,"George Proud","George","Proud","","M","polpics/6264.jpg",""
7064,"George S. Rideout","George S.","Rideout","","M","polpics/7064.jpg",""
7776,"Gilles Bernier","Gilles","Bernier","","M","polpics/7776.jpg",""
4259,"Howard Hilstrom","Howard","Hilstrom","","M","polpics/4259.jpg",""
5111,"Hélène Scherrer","Hélène","Scherrer","","F","polpics/5111.jpg",""
4671,"Ivan Grose","Ivan","Grose","","M","polpics/4671.jpg",""
6885,"Jack Frazer","Jack","Frazer","","M","polpics/6885.jpg",""
226,"Gilles-A. Perron","Gilles-A.","Perron","1940-12-10","M","polpics/226.jpg",""
7097,"Jean Payne","Jean","Payne","","F","polpics/7097.jpg",""
7817,"Jean-Marc Jacob","Jean-Marc","Jacob","","M","polpics/7817.jpg",""
7521,"Jesse Flis","Jesse","Flis","","M","polpics/7521.jpg",""
227,"Jim Peterson","Jim","Peterson","1941-07-30","M","polpics/227.jpg",""
6633,"John Loney","John","Loney","","M","polpics/6633.jpg",""
4028,"John M. Cummins","John M.","Cummins","","M","polpics/4028.jpg",""
305,"John Williams","John","Williams","1946-12-31","M","polpics/305.jpg",""
119,"Yvon Godin","Yvon","Godin","1955-05-12","M","polpics/119_1.jpg","yvon-godin"
580,"Ben Lobb","Ben","Lobb","1976-09-10","M","polpics/580_1.jpg","ben-lobb"
189,"Brian Masse","Brian","Masse","1968-07-09","M","polpics/189_1.jpg","brian-masse"
11,"Charlie Angus","Charlie","Angus","1962-11-14","M","polpics/11_1.jpg","charlie-angus"
193,"David McGuinty","David","McGuinty","1960-02-25","M","polpics/193_1.jpg","david-mcguinty"
5,"Dean Allison","Dean","Allison","1965-02-18","M","polpics/5_1.jpg","dean-allison"
610,"Earl Dreeshen","Earl","Dreeshen","1953-07-09","M","polpics/610_1.jpg","earl-dreeshen"
180,"Gurbax Malhi","Gurbax","Malhi","1949-10-12","M","polpics/180.jpg","gurbax-malhi"
137,"Jay Hill","Jay","Hill","1952-12-27","M","polpics/137.jpg","jay-hill"
407,"Jean-Pierre Blackburn","Jean-Pierre","Blackburn","1948-07-06","M","polpics/407.jpg","jean-pierre-blackburn"
599,"Jim Maloway","Jim","Maloway","1952-11-10","M","polpics/599.jpg","jim-maloway"
298,"Joe Volpe","Joe","Volpe","1947-09-21","M","polpics/298.jpg","joe-volpe"
4554,"Larry McCormick","Larry","McCormick","","M","polpics/4554.jpg",""
4675,"Mac Harb","Mac","Harb","","M","polpics/4675.jpg",""
3831,"Marcel Gagnon","Marcel","Gagnon","","M","polpics/3831.jpg",""
5024,"Mark Assad","Mark","Assad","","M","polpics/5024.jpg",""
6324,"Maurice Godin","Maurice","Godin","","M","polpics/6324.jpg",""
6347,"Marcel Massé","Marcel","Massé","","M","polpics/6347.jpg",""
282,"Louise Thibault","Louise","Thibault","","F","polpics/282.jpg",""
7765,"Michel Daviault","Michel","Daviault","","M","polpics/7765.jpg",""
269,"Monte Solberg","Monte","Solberg","1958-09-17","M","polpics/269.jpg",""
230,"Pauline Picard","Pauline","Picard","1947-04-27","F","polpics/230.jpg",""
7665,"Peter Thalheimer","Peter","Thalheimer","","M","polpics/7665.jpg",""
3033,"Randy White","Randy","White","","M","polpics/3033.jpg",""
7344,"Rex Crawford","Rex","Crawford","","M","polpics/7344.jpg",""
4228,"Rick Borotsik","Rick","Borotsik","","M","polpics/4228.jpg",""
109,"Hedy Fry","Hedy","Fry","1941-08-06","F","polpics/109_1.jpg","hedy-fry"
8397,"Jacquie Robichaud","Jacquie","Robichaud","","","",""
152,"Jason Kenney","Jason","Kenney","1968-05-30","M","polpics/152_1.jpg","jason-kenney"
208,"James Moore","James","Moore","1976-06-10","M","polpics/208_1.jpg","james-moore"
8398,"Rita Jackson","Rita","Jackson","","","",""
8399,"Tim Ogilvie","Tim","Ogilvie","","","",""
8400,"Glen Carabin","Glen","Carabin","","","",""
8410,"Gregor Ash","Gregor","Ash","","","",""
567,"Justin Trudeau","Justin","Trudeau","1971-12-25","M","polpics/567_1.jpg","justin-trudeau"
122,"Gary Goodyear","Gary","Goodyear","1958-03-10","M","polpics/122_1.jpg","gary-goodyear"
558,"Greg Kerr","Greg","Kerr","1947-10-08","M","polpics/558_1.jpg","greg-kerr"
396,"Harold Albrecht","Harold","Albrecht","1949-10-15","M","polpics/396_1.jpg","harold-albrecht"
28,"James Bezan","James","Bezan","1965-05-19","M","polpics/28_1.jpg","james-bezan"
617,"John Weston","John","Weston","1958-04-19","M","polpics/617_1.jpg","john-weston"
302,"Jeff Watson","Jeff","Watson","1971-03-25","M","polpics/302_1.jpg","jeff-watson"
260,"Judy Sgro","Judy","Sgro","1944-12-16","F","polpics/260_1.jpg","judy-sgro"
618,"Leona Aglukkaq","Leona","Aglukkaq","1967-06-28","F","polpics/618_1.jpg","leona-aglukkaq"
559,"Keith Ashfield","Keith","Ashfield","1952-03-28","M","polpics/559_1.jpg","keith-ashfield"
609,"LaVar Payne","LaVar","Payne","1945-02-23","M","polpics/609_1.jpg","lavar-payne"
80,"Libby Davies","Libby","Davies","1953-02-27","F","polpics/80_1.jpg","libby-davies"
202,"Larry Miller","Larry","Miller","1956-07-21","M","polpics/202_1.jpg","larry-miller"
253,"Michael Savage","Michael","Savage","1960-05-13","M","polpics/253.jpg","michael-savage"
592,"Michelle Simson","Michelle","Simson","1953-07-10","F","polpics/592.jpg","michelle-simson"
128,"Monique Guay","Monique","Guay","1959-10-27","F","polpics/128.jpg","monique-guay"
568,"Nicolas Dufour","Nicolas","Dufour","1987-06-01","M","polpics/568.jpg","nicolas-dufour"
82,"Nicole Demers","Nicole","Demers","1950-01-15","F","polpics/82.jpg","nicole-demers"
48,"Paule Brunelle","Paule","Brunelle","1953-08-21","F","polpics/48.jpg","paule-brunelle"
221,"Pierre Paquette","Pierre","Paquette","1955-06-01","M","polpics/221.jpg","pierre-paquette"
283,"Robert Thibault","Robert","Thibault","1959-09-29","M","polpics/283.jpg",""
6989,"Ron Fewchuk","Ron","Fewchuk","","M","polpics/6989.jpg",""
76,"Roy Cullen","Roy","Cullen","1944-12-31","M","polpics/76.jpg",""
4425,"Sarkis Assadourian","Sarkis","Assadourian","","M","polpics/4425.jpg",""
5558,"Sharon Hayes","Sharon","Hayes","","F","polpics/5558.jpg",""
6237,"Shaughnessy Cohen","Shaughnessy","Cohen","","F","polpics/6237.jpg",""
4195,"Sophia Leung","Sophia","Leung","","F","polpics/4195.jpg",""
4630,"Steve Mahoney","Steve","Mahoney","","M","polpics/4630.jpg",""
5192,"Suzanne Tremblay","Suzanne","Tremblay","","F","polpics/5192.jpg",""
7278,"Roy MacLaren","Roy","MacLaren","","M","polpics/7278.jpg",""
8116,"Vic Althouse","Vic","Althouse","","M","polpics/8116.jpg",""
4361,"Wendy Lill","Wendy","Lill","","F","polpics/4361.jpg",""
3071,"Werner Schmidt","Werner","Schmidt","","M","polpics/3071.jpg",""
7089,"Bill Rompkey","Bill","Rompkey","","M","polpics/7089.jpg",""
7582,"Doug Peters","Doug","Peters","","M","polpics/7582.jpg",""
194,"Joe McGuire","Joe","McGuire","1944-06-20","M","polpics/194.jpg",""
299,"Tom Wappel","Tom","Wappel","1950-02-09","M","polpics/299.jpg",""
153,"Wajid Khan","Wajid","Khan","1946-04-24","M","polpics/153.jpg",""
8389,"Mike Currie","Mike","Currie","","","",""
397,"Omar Alghabra","Omar","Alghabra","1969-10-24","M","polpics/397.jpg","omar-alghabra"
288,"Alan Tonks","Alan","Tonks","1943-04-02","M","polpics/288.jpg","alan-tonks"
127,"Albina Guarnieri","Albina","Guarnieri","1953-06-23","F","polpics/127.jpg","albina-guarnieri"
421,"Paul Dewar","Paul","Dewar","1963-01-25","M","polpics/421_1.jpg","paul-dewar"
608,"Linda Duncan","Linda","Duncan","1949-06-25","F","polpics/608_1.jpg","linda-duncan"
232,"Louis Plamondon","Louis","Plamondon","1943-07-31","M","polpics/232_1.jpg","louis-plamondon"
307,"Lynne Yelich","Lynne","Yelich","1953-03-24","F","polpics/307_1.jpg","lynne-yelich"
219,"Massimo Pacetti","Massimo","Pacetti","1962-08-22","M","polpics/219_1.jpg","massimo-pacetti"
398,"Mike Allen","Mike","Allen","1960-11-20","M","polpics/398_1.jpg","mike-allen"
416,"Olivia Chow","Olivia","Chow","1957-03-24","F","polpics/416_1.jpg","olivia-chow"
435,"Pierre Lemieux","Pierre","Lemieux","1963-04-09","M","polpics/435_1.jpg","pierre-lemieux"
423,"Rick Dykstra","Rick","Dykstra","1966-04-10","M","polpics/423_1.jpg","rick-dykstra"
148,"Randy Kamp","Randy","Kamp","1953-08-30","M","polpics/148_1.jpg","randy-kamp"
548,"Rob Clarke","Rob","Clarke","1967-03-02","M","polpics/548_1.jpg","rob-clarke"
29,"Bernard Bigras","Bernard","Bigras","1969-06-04","M","polpics/29.jpg","bernard-bigras"
8347,"Bernard Généreux","Bernard","Généreux","","M","polpics/8347.jpg","bernard-genereux"
261,"Bill Siksay","Bill","Siksay","1955-03-11","M","polpics/261.jpg","bill-siksay"
555,"Siobhan Coady","Siobhan","Coady","1960-11-11","F","polpics/555.jpg","siobhan-coady"
454,"Thierry St-Cyr","Thierry","St-Cyr","1977-11-07","M","polpics/454.jpg","thierry-st-cyr"
188,"Tony Martin","Tony","Martin","1948-08-31","M","polpics/188.jpg","tony-martin"
443,"Brian Murphy","Brian","Murphy","1961-03-17","M","polpics/443.jpg","brian-murphy"
304,"Bryon Wilfert","Bryon","Wilfert","1952-07-14","M","polpics/304.jpg","bryon-wilfert"
277,"Chuck Strahl","Chuck","Strahl","1957-02-25","M","polpics/277.jpg","chuck-strahl"
451,"Denise Savoie","Denise","Savoie","1943-11-21","F","polpics/451_1.jpg","denise-savoie"
412,"Blaine Calkins","Blaine","Calkins","1968-12-25","M","polpics/412_1.jpg","blaine-calkins"
605,"Devinder Shory","Devinder","Shory","1958-08-03","M","polpics/605_1.jpg","devinder-shory"
143,"Brian Jean","Brian","Jean","1963-02-03","M","polpics/143_1.jpg","brian-jean"
8401,"Derrick Clarence Kennedy","Derrick Clarence","Kennedy","","","",""
8402,"Marney Jeanne Simmons","Marney Jeanne","Simmons","","","",""
8403,"Matthew Chisholm","Matthew","Chisholm","","","",""
612,"Cathy McLeod","Cathy","McLeod","1957-06-12","F","polpics/612_1.jpg","cathy-mcleod"
256,"Andrew Scheer","Andrew","Scheer","1979-05-20","M","polpics/256_1.jpg","andrew-scheer"
87,"Barry Devolin","Barry","Devolin","1963-03-10","M","polpics/87_1.jpg","barry-devolin"
551,"Bob Rae","Bob","Rae","1948-08-02","M","polpics/551_1.jpg","bob-rae"
573,"Carol Hughes","Carol","Hughes","1958-11-26","F","polpics/573_1.jpg","carol-hughes"
24,"Carolyn Bennett","Carolyn","Bennett","1950-12-20","F","polpics/24_1.jpg","carolyn-bennett"
113,"Cheryl Gallant","Cheryl","Gallant","1960-05-23","F","polpics/113_1.jpg","cheryl-gallant"
441,"Colin Mayes","Colin","Mayes","1948-04-11","M","polpics/441_1.jpg","colin-mayes"
588,"Claude Gravelle","Claude","Gravelle","1949-10-26","M","polpics/588_1.jpg","claude-gravelle"
461,"Chris Warkentin","Chris","Warkentin","1978-11-20","M","polpics/461_1.jpg","chris-warkentin"
458,"Dave Van Kesteren","Dave","Van Kesteren","1955-10-07","M","polpics/458_1.jpg","dave-van-kesteren"
55,"Colin Carrie","Colin","Carrie","1962-04-11","M","polpics/55_1.jpg","colin-carrie"
157,"Daryl Kramp","Daryl","Kramp","1947-06-14","M","polpics/157_1.jpg","daryl-kramp"
178,"Dave MacKenzie","Dave","MacKenzie","1946-06-12","M","polpics/178_1.jpg","dave-mackenzie"
456,"David Sweet","David","Sweet","1957-06-24","M","polpics/456_1.jpg","david-sweet"
413,"Ron Cannan","Ron","Cannan","1961-05-08","M","polpics/413_1.jpg","ron-cannan"
286,"David Tilson","David","Tilson","1941-03-19","M","polpics/286_1.jpg","david-tilson"
420,"Dean Del Mastro","Dean","Del Mastro","1970-08-16","M","polpics/420_1.jpg","dean-del-mastro"
8337,"Scott Armstrong","Scott","Armstrong","","M","polpics/8337_1.jpg","scott-armstrong"
408,"Steven Blaney","Steven","Blaney","1965-04-08","M","polpics/408_1.jpg","steven-blaney"
590,"Terence Young","Terence","Young","1952-07-24","M","polpics/590_1.jpg","terence-young"
546,"Thomas Mulcair","Thomas","Mulcair","1954-10-24","M","polpics/546_1.jpg","thomas-mulcair"
591,"Gerard Kennedy","Gerard","Kennedy","1960-07-24","M","polpics/591.jpg","gerard-kennedy"
464,"Glen Pearson","Glen","Pearson","1950-12-26","M","polpics/464.jpg","glen-pearson"
10,"Guy André","Guy","André","1959-11-17","M","polpics/10.jpg","guy-andre"
129,"Helena Guergis","Helena","Guergis","1969-02-19","F","polpics/129.jpg","helena-guergis"
183,"Inky Mark","Inky","Mark","1947-11-17","M","polpics/183.jpg","inky-mark"
79,"Jean-Claude D'Amours","Jean-Claude","D'Amours","1972-12-19","M","polpics/79.jpg","jean-claude-damours"
433,"Jean-Yves Laforest","Jean-Yves","Laforest","1949-06-13","M","polpics/433.jpg","jean-yves-laforest"
1,"Jim Abbott","Jim","Abbott","1942-08-18","M","polpics/1.jpg","jim-abbott"
83,"Johanne Deschamps","Johanne","Deschamps","1959-04-02","F","polpics/83.jpg","johanne-deschamps"
52,"John Cannis","John","Cannis","1951-11-04","M","polpics/52.jpg","john-cannis"
77,"John Cummins","John","Cummins","1942-03-12","M","polpics/77.jpg","john-cummins"
571,"Josée Beaudin","Josée","Beaudin","1961-12-20","F","polpics/571.jpg","josee-beaudin"
459,"Josée Verner","Josée","Verner","1959-12-30","F","polpics/459.jpg","josee-verner"
301,"Judy Wasylycia-Leis","Judy","Wasylycia-Leis","1951-08-10","F","polpics/301.jpg","judy-wasylycia-leis"
15,"Larry Bagnell","Larry","Bagnell","1949-12-19","M","polpics/15.jpg","larry-bagnell"
174,"Gary Lunn","Gary","Lunn","1957-05-08","M","polpics/174.jpg","gary-lunn"
255,"Francis Scarpaleggia","Francis","Scarpaleggia","1957-06-06","M","polpics/255_1.jpg","francis-scarpaleggia"
8404,"John R. Hamilton","John R.","Hamilton","","","",""
8405,"David K. Parker","David K.","Parker","","","",""
215,"Gordon O'Connor","Gordon","O'Connor","1939-05-18","M","polpics/215_1.jpg","gordon-oconnor"
2,"Diane Ablonczy","Diane","Ablonczy","1949-05-06","F","polpics/2_1.jpg","diane-ablonczy"
424,"Ed Fast","Ed","Fast","1955-06-18","M","polpics/424_1.jpg","ed-fast"
556,"Gail Shea","Gail","Shea","1959-04-06","F","polpics/556_1.jpg","gail-shea"
151,"Gerald Keddy","Gerald","Keddy","1953-02-15","M","polpics/151_1.jpg","gerald-keddy"
593,"Glenn Thibeault","Glenn","Thibeault","1969-10-23","M","polpics/593_1.jpg","glenn-thibeault"
604,"Kelly Block","Kelly","Block","1961-11-30","F","polpics/604_2.jpg","kelly-block"
440,"Irene Mathyssen","Irene","Mathyssen","1951-08-16","F","polpics/440_1.jpg","irene-mathyssen"
581,"Greg Rickford","Greg","Rickford","1967-09-24","M","polpics/581_1.jpg","greg-rickford"
165,"Jack Layton","Jack","Layton","1950-07-18","M","polpics/165_1.jpg","jack-layton"
554,"Jack Harris","Jack","Harris","1948-10-27","M","polpics/554_1.jpg","jack-harris"
74,"Jean Crowder","Jean","Crowder","1952-07-07","F","polpics/74_1.jpg","jean-crowder"
175,"James Lunney","James","Lunney","1951-09-05","M","polpics/175_1.jpg","james-lunney"
239,"James Rajotte","James","Rajotte","1970-08-19","M","polpics/239_1.jpg","james-rajotte"
150,"Jim Karygiannis","Jim","Karygiannis","1955-05-02","M","polpics/150_1.jpg","jim-karygiannis"
270,"Kevin Sorenson","Kevin","Sorenson","1958-11-03","M","polpics/270_1.jpg","kevin-sorenson"
237,"Joe Preston","Joe","Preston","1955-06-14","M","polpics/237_1.jpg","joe-preston"
191,"John McCallum","John","McCallum","1950-04-09","M","polpics/191_1.jpg","john-mccallum"
577,"Kirsty Duncan","Kirsty","Duncan","1966-10-31","F","polpics/577_1.jpg","kirsty-duncan"
430,"Laurie Hawn","Laurie","Hawn","1947-05-11","M","polpics/430_1.jpg","laurie-hawn"
570,"Luc Desnoyers","Luc","Desnoyers","1950-10-02","M","polpics/570.jpg","luc-desnoyers"
238,"Marcel Proulx","Marcel","Proulx","1946-03-06","M","polpics/238.jpg","marcel-proulx"
158,"Mario Laframboise","Mario","Laframboise","1957-11-07","M","polpics/158.jpg","mario-laframboise"
262,"Mario Silva","Mario","Silva","1966-06-11","M","polpics/262.jpg","mario-silva"
549,"Martha Hall Findlay","Martha Hall","Findlay","1959-08-17","F","polpics/549.jpg","martha-hall-findlay"
